id,created_at,changed_at,user,batch,credits,state,type
8926,2022-05-26 04:04:48.082702+00:00,2024-01-10 17:28:25.720591+00:00,STUD75129,162,512,PAID,HANDIPET
8925,2022-05-25 19:16:23.027136+00:00,2024-01-10 17:28:25.739844+00:00,STUD86984,136,1369,PAID,MONEY
8924,2022-05-25 18:58:52.377600+00:00,2024-01-10 17:28:25.763126+00:00,STUD72217,136,534,PAID,MONEY
8923,2022-05-25 17:21:57.962545+00:00,2024-01-10 17:28:25.783792+00:00,STUD48852,136,798,PAID,MONEY
8922,2022-05-25 14:18:42.823916+00:00,2024-01-10 17:28:25.800954+00:00,STUD45536,136,501,PAID,MONEY
8921,2022-05-25 14:08:23.588251+00:00,2024-01-10 17:28:25.828441+00:00,STUD70583,136,501,PAID,MONEY
8920,2022-05-25 12:42:54.527799+00:00,2025-01-31 22:53:16.683550+00:00,#N/A,136,518,PAID,MONEY
8919,2022-05-25 12:37:51.880324+00:00,2024-01-10 17:28:25.874332+00:00,STUD33428,136,504,PAID,MONEY
8918,2022-05-25 12:35:52.507858+00:00,2024-01-10 17:28:25.901661+00:00,#N/A,136,795,PAID,MONEY
8917,2022-05-24 20:27:25.194331+00:00,2024-01-10 17:28:25.906061+00:00,STUD29094,136,591,PAID,MONEY
8916,2022-05-24 16:47:38.927750+00:00,2024-01-10 17:28:25.929023+00:00,STUD56387,136,503,PAID,MONEY
8915,2022-05-24 16:01:30.532613+00:00,2024-01-10 17:28:25.963121+00:00,STUD42008,136,503,PAID,MONEY
8914,2022-05-24 14:50:38.516289+00:00,2024-01-10 17:28:26.004211+00:00,STUD58980,136,502,PAID,MONEY
8913,2022-05-24 13:12:23.696736+00:00,2024-12-22 01:16:00.694614+00:00,#N/A,160,573,PAID,CHILDHOOD_HOME
8912,2022-05-24 11:03:51.455399+00:00,2024-01-10 17:28:26.098269+00:00,STUD94747,136,500,PAID,MONEY
8911,2022-05-23 10:27:12.471153+00:00,2024-01-10 17:28:26.122377+00:00,STUD42879,136,514,PAID,MONEY
8910,2022-05-23 07:17:45.863229+00:00,2024-01-10 17:28:26.139836+00:00,STUD16881,136,3505,PAID,MONEY
8909,2022-05-23 06:57:25.505553+00:00,2024-01-10 17:28:26.160867+00:00,STUD48990,136,849,PAID,MONEY
8908,2022-05-23 05:32:47.104512+00:00,2024-01-10 17:28:26.188530+00:00,STUD614,136,504,PAID,MONEY
8907,2022-05-22 21:29:43.151291+00:00,2024-01-10 17:28:26.207954+00:00,STUD57107,136,743,PAID,MONEY
8906,2022-05-22 19:36:25.097162+00:00,2024-01-10 17:28:26.226840+00:00,STUD69448,136,1034,PAID,MONEY
8905,2022-05-22 16:26:11.056976+00:00,2024-01-10 17:28:26.245790+00:00,STUD10291,136,550,PAID,MONEY
8904,2022-05-22 14:51:36.207589+00:00,2024-01-10 17:28:26.264127+00:00,STUD13256,136,506,PAID,MONEY
8903,2022-05-22 13:53:43.118874+00:00,2024-01-10 17:28:26.290822+00:00,STUD27800,136,500,PAID,MONEY
8902,2022-05-22 11:35:43.474512+00:00,2024-01-10 17:28:26.318859+00:00,STUD32143,136,1000,PAID,MONEY
8901,2022-05-22 07:46:57.297598+00:00,2024-01-10 17:28:26.339955+00:00,STUD96706,136,1044,PAID,MONEY
8900,2022-05-22 06:11:03.349420+00:00,2024-01-10 17:28:26.357546+00:00,STUD80169,136,2570,PAID,MONEY
8899,2022-05-21 20:12:06.563869+00:00,2024-01-10 17:28:26.384384+00:00,STUD47837,136,2560,PAID,MONEY
8898,2022-05-21 18:12:22.629363+00:00,2024-01-10 17:28:26.411036+00:00,STUD6022,136,718,PAID,MONEY
8897,2022-05-21 15:26:14.959318+00:00,2024-01-10 17:28:26.435744+00:00,STUD71725,136,511,PAID,MONEY
8896,2022-05-21 12:43:41.712590+00:00,2024-01-10 17:28:26.461327+00:00,STUD75830,136,1065,PAID,MONEY
8895,2022-05-21 12:42:55.532650+00:00,2024-01-10 17:28:26.484870+00:00,STUD49706,136,521,PAID,MONEY
8894,2022-05-21 11:35:27.525164+00:00,2024-02-18 22:47:09.583007+00:00,#N/A,161,500,PAID,MEDICINS_SANS_FRONTIERS
8893,2022-05-21 09:48:32.581801+00:00,2024-01-10 17:28:26.530168+00:00,STUD89764,136,538,PAID,MONEY
8892,2022-05-21 09:46:18.134041+00:00,2024-01-10 17:28:26.555020+00:00,STUD85242,136,506,PAID,MONEY
8891,2022-05-21 09:15:51.077547+00:00,2024-01-10 17:28:26.580539+00:00,STUD69085,136,550,PAID,MONEY
8890,2022-05-20 19:32:43.548388+00:00,2024-01-10 17:28:26.608780+00:00,STUD46795,136,500,PAID,MONEY
8889,2022-05-20 16:23:07.513944+00:00,2024-01-10 17:28:26.639713+00:00,STUD10665,136,545,PAID,MONEY
8888,2022-05-20 13:15:06.981538+00:00,2024-01-10 17:28:26.656728+00:00,#N/A,136,651,PAID,MONEY
8887,2022-05-20 11:46:48.726508+00:00,2024-01-10 17:28:26.660711+00:00,STUD33024,136,1874,PAID,MONEY
8886,2022-05-20 09:04:41.461609+00:00,2024-01-10 17:28:26.677066+00:00,STUD74857,136,682,PAID,MONEY
8885,2022-05-19 19:16:28.336569+00:00,2024-11-02 22:46:27.030742+00:00,#N/A,136,517,PAID,MONEY
8884,2022-05-19 14:04:38.107707+00:00,2024-01-10 17:28:26.715144+00:00,STUD85255,None,840,PAID,MONEY
8883,2022-05-19 13:30:10.002544+00:00,2024-01-10 17:28:26.735627+00:00,STUD88305,136,501,PAID,MONEY
8882,2022-05-19 13:10:06.548478+00:00,2024-01-10 17:28:26.757751+00:00,STUD55749,136,575,PAID,MONEY
8881,2022-05-19 12:36:20.206246+00:00,2024-01-10 17:28:26.775357+00:00,STUD72906,136,501,PAID,MONEY
8880,2022-05-19 11:58:03.868759+00:00,2024-01-10 17:28:26.795481+00:00,STUD73438,136,506,PAID,MONEY
8879,2022-05-19 11:21:43.305690+00:00,2024-01-10 17:28:26.816633+00:00,STUD16615,136,513,PAID,MONEY
8878,2022-05-19 10:56:24.748034+00:00,2024-01-10 17:28:26.838857+00:00,STUD7544,136,1227,PAID,MONEY
8877,2022-05-19 10:45:04.355642+00:00,2024-01-10 17:28:26.859593+00:00,STUD12428,136,514,PAID,MONEY
8876,2022-05-18 18:59:09.223946+00:00,2024-01-10 17:28:26.880166+00:00,STUD18949,136,1048,PAID,MONEY
8875,2022-05-18 10:47:39.229036+00:00,2024-01-10 17:28:26.901268+00:00,STUD66127,136,626,PAID,MONEY
8874,2022-05-18 09:33:32.954755+00:00,2024-01-10 17:28:26.921559+00:00,STUD27089,136,1423,PAID,MONEY
8873,2022-05-18 07:51:42.294973+00:00,2024-01-10 17:28:26.940559+00:00,STUD89313,136,2207,PAID,MONEY
8872,2022-05-18 04:04:44.165974+00:00,2024-01-10 17:28:26.957250+00:00,STUD13358,136,505,PAID,MONEY
8871,2022-05-18 03:28:30.473028+00:00,2024-01-10 17:28:26.974504+00:00,STUD10288,136,533,PAID,MONEY
8870,2022-05-17 17:01:32.828128+00:00,2024-01-10 17:28:26.991793+00:00,STUD97806,136,506,PAID,MONEY
8869,2022-05-16 21:11:59.438671+00:00,2024-01-10 17:28:27.009272+00:00,STUD27231,136,506,PAID,MONEY
8868,2022-05-16 15:16:48.712874+00:00,2024-01-10 17:28:27.031544+00:00,STUD56957,136,565,PAID,MONEY
8867,2022-05-16 12:04:13.151386+00:00,2024-01-10 17:28:27.059484+00:00,STUD60006,136,1000,PAID,MONEY
8866,2022-05-16 10:38:19.393557+00:00,2024-01-10 17:28:27.084478+00:00,STUD31895,136,505,PAID,MONEY
8865,2022-05-16 09:26:44.366577+00:00,2024-01-10 17:28:27.103342+00:00,STUD81340,136,503,PAID,MONEY
8864,2022-05-16 09:20:02.904967+00:00,2024-01-10 17:28:27.121718+00:00,STUD63584,136,518,PAID,MONEY
8863,2022-05-16 05:31:31.638013+00:00,2024-01-10 17:28:27.142631+00:00,STUD95213,136,502,PAID,MONEY
8862,2022-05-15 10:00:54.117872+00:00,2024-01-10 17:28:27.160079+00:00,STUD9850,136,505,PAID,MONEY
8861,2022-05-15 08:54:39.381880+00:00,2024-01-10 17:28:27.186655+00:00,STUD82115,136,2026,PAID,MONEY
8860,2022-05-14 13:27:46.533855+00:00,2024-01-10 17:28:27.215856+00:00,STUD52168,136,513,PAID,MONEY
8859,2022-05-14 11:56:51.771585+00:00,2024-01-10 17:28:27.232929+00:00,STUD35638,136,562,PAID,MONEY
8858,2022-05-14 07:19:23.965248+00:00,2024-01-10 17:28:27.250077+00:00,STUD67044,136,1983,PAID,MONEY
8857,2022-05-14 04:52:37.184674+00:00,2024-01-10 17:28:27.268837+00:00,STUD71952,136,1235,PAID,MONEY
8856,2022-05-13 21:51:49.005594+00:00,2024-01-10 17:28:27.285390+00:00,STUD33618,136,503,PAID,MONEY
8855,2022-05-13 20:33:26.712304+00:00,2024-01-10 17:28:27.303458+00:00,STUD46420,136,633,PAID,MONEY
8854,2022-05-13 19:44:48.144581+00:00,2024-12-29 01:15:52.183895+00:00,#N/A,136,500,PAID,MONEY
8853,2022-05-13 19:09:48.060448+00:00,2024-01-10 17:28:27.347429+00:00,STUD55579,136,505,PAID,MONEY
8852,2022-05-13 16:21:44.465270+00:00,2024-01-10 17:28:27.376675+00:00,STUD48412,136,506,PAID,MONEY
8851,2022-05-13 15:55:32.298632+00:00,2024-01-10 17:28:27.400456+00:00,STUD49590,136,1037,PAID,MONEY
8850,2022-05-13 14:45:39.326847+00:00,2024-01-10 17:28:27.417616+00:00,STUD96256,136,503,PAID,MONEY
8849,2022-05-13 14:13:29.585838+00:00,2024-01-10 17:28:27.439177+00:00,STUD32520,136,502,PAID,MONEY
8848,2022-05-13 13:38:20.517698+00:00,2024-01-10 17:28:27.458220+00:00,#N/A,136,505,PAID,MONEY
8847,2022-05-13 12:57:55.429857+00:00,2024-01-10 17:28:27.462577+00:00,STUD25427,136,734,PAID,MONEY
8846,2022-05-13 07:55:16.679619+00:00,2024-01-10 17:28:27.481659+00:00,STUD59850,136,586,PAID,MONEY
8845,2022-05-13 07:43:01.444158+00:00,2024-01-10 17:28:27.503534+00:00,STUD24705,136,1702,PAID,MONEY
8844,2022-05-13 04:12:33.429015+00:00,2024-01-10 17:28:27.521865+00:00,STUD50724,136,500,PAID,MONEY
8843,2022-05-12 21:46:16.122134+00:00,2024-01-10 17:28:27.540232+00:00,STUD10414,136,501,PAID,MONEY
8842,2022-05-12 18:51:45.316137+00:00,2024-01-10 17:28:27.558993+00:00,STUD8385,136,644,PAID,MONEY
8841,2022-05-12 16:13:29.722470+00:00,2024-01-10 17:28:27.578415+00:00,STUD10966,136,507,PAID,MONEY
8840,2022-05-12 14:03:42.665352+00:00,2024-01-10 17:28:27.597928+00:00,STUD70850,136,502,PAID,MONEY
8839,2022-05-12 13:41:20.373391+00:00,2024-01-10 17:28:27.621032+00:00,STUD29708,136,508,PAID,MONEY
8838,2022-05-12 13:35:32.422717+00:00,2024-01-10 17:28:27.648491+00:00,STUD6549,136,502,PAID,MONEY
8837,2022-05-12 12:32:50.081609+00:00,2024-01-10 17:28:27.670763+00:00,STUD28966,135,511,PAID,MONEY
8836,2022-05-12 12:29:23.351170+00:00,2024-01-10 17:28:27.690847+00:00,STUD67484,135,507,PAID,MONEY
8835,2022-05-12 04:46:35.082188+00:00,2024-01-10 17:28:27.708945+00:00,STUD11937,135,1003,PAID,MONEY
8834,2022-05-11 19:30:31.923365+00:00,2024-08-28 00:15:41.432576+00:00,#N/A,135,517,PAID,MONEY
8833,2022-05-11 19:27:53.133178+00:00,2024-01-10 17:28:27.751796+00:00,STUD34471,135,1505,PAID,MONEY
8832,2022-05-11 19:10:17.829714+00:00,2024-01-10 17:28:27.774137+00:00,STUD347,135,1727,PAID,MONEY
8831,2022-05-11 19:06:59.747916+00:00,2024-01-10 17:28:27.794516+00:00,STUD18050,135,520,PAID,MONEY
8830,2022-05-11 17:29:58.133944+00:00,2024-01-10 17:28:27.813592+00:00,STUD57641,135,501,PAID,MONEY
8829,2022-05-11 17:11:46.279891+00:00,2024-01-10 17:28:27.834220+00:00,STUD1797,135,568,PAID,MONEY
8828,2022-05-11 17:03:10.851497+00:00,2024-01-10 17:28:27.862022+00:00,STUD9143,135,518,PAID,MONEY
8827,2022-05-11 16:30:41.560903+00:00,2024-01-10 17:28:27.880299+00:00,STUD64237,135,500,PAID,MONEY
8826,2022-05-11 16:27:54.518907+00:00,2024-01-10 17:28:27.904795+00:00,STUD10595,135,500,PAID,MONEY
8825,2022-05-11 15:47:05.095749+00:00,2024-01-10 17:28:27.928464+00:00,STUD82920,135,624,PAID,MONEY
8824,2022-05-11 15:32:02.063405+00:00,2024-01-10 17:28:27.946428+00:00,STUD83422,135,507,PAID,MONEY
8823,2022-05-11 15:27:51.414786+00:00,2024-01-10 17:28:27.962905+00:00,STUD3451,135,502,PAID,MONEY
8822,2022-05-11 14:50:24.806557+00:00,2024-01-10 17:28:27.980957+00:00,STUD25796,135,502,PAID,MONEY
8821,2022-05-11 14:20:41.195440+00:00,2024-01-10 17:28:28.004080+00:00,STUD55442,135,888,PAID,MONEY
8820,2022-05-11 13:36:09.768148+00:00,2024-01-10 17:28:28.023746+00:00,STUD79272,135,1276,PAID,MONEY
8819,2022-05-11 12:20:04.652481+00:00,2024-01-10 17:28:28.045567+00:00,STUD1735,135,543,PAID,MONEY
8818,2022-05-10 22:52:33.140716+00:00,2024-01-10 17:28:28.062833+00:00,#N/A,135,505,PAID,MONEY
8817,2022-05-10 18:57:14.595541+00:00,2024-01-10 17:28:28.067499+00:00,STUD99821,135,513,PAID,MONEY
8816,2022-05-10 18:51:47.634999+00:00,2024-01-10 17:28:28.085513+00:00,STUD81825,135,508,PAID,MONEY
8815,2022-05-10 12:38:35.351059+00:00,2024-01-10 17:28:28.107758+00:00,#N/A,135,1272,PAID,MONEY
8814,2022-05-10 08:47:19.712790+00:00,2024-01-10 17:28:28.112734+00:00,STUD37380,135,564,PAID,MONEY
8813,2022-05-10 00:36:47.798492+00:00,2024-01-10 17:28:28.133532+00:00,STUD63673,135,511,PAID,MONEY
8812,2022-05-09 17:26:47.932583+00:00,2024-01-10 17:28:28.147759+00:00,#N/A,135,503,PAID,MONEY
8811,2022-05-09 16:16:15.022547+00:00,2024-01-10 17:28:28.151820+00:00,STUD39047,135,510,PAID,MONEY
8810,2022-05-09 06:50:31.610299+00:00,2024-05-09 21:46:00.816220+00:00,#N/A,135,508,PAID,MONEY
8809,2022-05-08 18:47:17.562568+00:00,2024-01-10 17:28:28.188295+00:00,STUD32295,135,534,PAID,MONEY
8808,2022-05-08 11:23:34.763696+00:00,2024-01-10 17:28:28.207724+00:00,STUD57394,135,568,PAID,MONEY
8807,2022-05-07 02:38:22.857614+00:00,2024-01-10 17:28:28.223133+00:00,#N/A,135,525,PAID,MONEY
8806,2022-05-06 02:34:08.649748+00:00,2024-01-10 17:28:28.227255+00:00,STUD38933,135,1050,PAID,MONEY
8805,2022-05-05 19:23:01.622598+00:00,2024-01-10 17:28:28.244543+00:00,STUD28718,135,500,PAID,MONEY
8804,2022-05-05 18:37:58.810832+00:00,2024-01-10 17:28:28.267989+00:00,STUD70107,135,545,PAID,MONEY
8803,2022-05-05 17:56:29.844613+00:00,2024-01-10 17:28:28.287839+00:00,STUD38483,135,1461,PAID,MONEY
8802,2022-05-05 12:53:38.753272+00:00,2024-01-10 17:28:28.305223+00:00,STUD805,135,502,PAID,MONEY
8801,2022-05-05 12:50:17.342920+00:00,2024-01-10 17:28:28.325182+00:00,STUD29739,135,637,PAID,MONEY
8800,2022-05-05 12:18:27.956353+00:00,2024-01-10 17:28:28.344652+00:00,STUD31001,135,506,PAID,MONEY
8799,2022-05-05 12:13:44.114762+00:00,2024-01-10 17:28:28.373276+00:00,STUD17272,135,506,PAID,MONEY
8798,2022-05-05 10:50:26.279054+00:00,2024-01-10 17:28:28.397194+00:00,STUD29266,135,500,PAID,MONEY
8797,2022-05-05 10:46:27.642139+00:00,2024-01-10 17:28:28.421742+00:00,STUD20037,135,563,PAID,MONEY
8796,2022-05-05 10:32:45.105802+00:00,2024-01-10 17:28:28.444163+00:00,STUD83570,135,506,PAID,MONEY
8795,2022-05-05 10:26:56.895917+00:00,2024-01-10 17:28:28.466614+00:00,STUD46252,135,505,PAID,MONEY
8794,2022-05-05 10:12:50.772829+00:00,2024-01-10 17:28:28.497439+00:00,STUD25604,135,515,PAID,MONEY
8793,2022-05-05 10:08:39.271428+00:00,2024-01-10 17:28:28.516854+00:00,STUD34854,135,505,PAID,MONEY
8792,2022-05-04 17:17:35.852930+00:00,2024-01-10 17:28:28.539111+00:00,STUD20949,135,525,PAID,MONEY
8791,2022-05-04 15:58:50.308074+00:00,2024-01-10 17:28:28.560019+00:00,#N/A,135,524,PAID,MONEY
8790,2022-05-04 04:36:28.944474+00:00,2024-01-10 17:28:28.565943+00:00,STUD898,135,529,PAID,MONEY
8789,2022-05-03 16:16:48.793155+00:00,2024-01-10 17:28:28.587901+00:00,STUD53495,135,631,PAID,MONEY
8788,2022-05-03 10:18:13.136412+00:00,2024-01-10 17:28:28.612036+00:00,STUD68552,135,1221,PAID,MONEY
8787,2022-05-03 07:36:13.176263+00:00,2024-01-10 17:28:28.632950+00:00,STUD94058,135,524,PAID,MONEY
8786,2022-05-03 04:24:33.613219+00:00,2024-01-10 17:28:28.653471+00:00,STUD61149,135,512,PAID,MONEY
8785,2022-05-02 14:00:28.496805+00:00,2024-01-10 17:28:28.675767+00:00,#N/A,None,0,CANCELLED,MONEY
8784,2022-05-02 13:40:07.783525+00:00,2024-01-10 17:28:28.678548+00:00,#N/A,None,0,CANCELLED,MONEY
8783,2022-05-02 13:38:17.353373+00:00,2024-01-10 17:28:28.680698+00:00,#N/A,None,0,CANCELLED,CHILDHOOD_HOME
8782,2022-05-02 13:35:35.135772+00:00,2024-01-10 17:28:28.682926+00:00,#N/A,None,0,CANCELLED,MONEY
8781,2022-05-02 12:01:48.715942+00:00,2024-01-10 17:28:28.686495+00:00,STUD76682,None,0,CANCELLED,MEDICINS_SANS_FRONTIERS
8780,2022-05-02 08:53:31.101506+00:00,2024-01-10 17:28:28.702161+00:00,STUD81871,135,751,PAID,MONEY
8779,2022-04-29 19:47:32.852441+00:00,2024-01-10 17:28:28.724480+00:00,#N/A,136,539,PAID,MONEY
8778,2022-04-29 16:49:22.684058+00:00,2024-01-10 17:28:28.730290+00:00,STUD99087,135,659,PAID,MONEY
8777,2022-04-29 14:24:11.468232+00:00,2024-01-10 17:28:28.757569+00:00,STUD21847,135,508,PAID,MONEY
8776,2022-04-29 14:23:27.938333+00:00,2024-01-10 17:28:28.780710+00:00,#N/A,135,510,PAID,MONEY
8775,2022-04-29 12:25:25.437175+00:00,2024-01-10 17:28:28.785132+00:00,STUD76088,135,502,PAID,MONEY
8774,2022-04-29 06:21:24.161278+00:00,2024-01-10 17:28:28.800884+00:00,STUD4930,135,1148,PAID,MONEY
8773,2022-04-29 05:08:02.933632+00:00,2024-01-10 17:28:28.821724+00:00,STUD39075,135,1978,PAID,MONEY
8772,2022-04-28 19:59:56.108675+00:00,2024-01-10 17:28:28.839646+00:00,#N/A,135,510,PAID,MONEY
8771,2022-04-28 14:51:52.211350+00:00,2024-01-10 17:28:28.844082+00:00,STUD76417,135,500,PAID,MONEY
8770,2022-04-28 14:51:52.207632+00:00,2024-01-10 17:28:28.863162+00:00,STUD76417,135,500,PAID,MONEY
8769,2022-04-28 13:22:53.547948+00:00,2024-01-10 17:28:28.881578+00:00,STUD24771,135,593,PAID,MONEY
8768,2022-04-28 12:34:28.026272+00:00,2024-01-10 17:28:28.904910+00:00,STUD85833,135,512,PAID,MONEY
8767,2022-04-28 06:59:45.307894+00:00,2024-01-10 17:28:28.924541+00:00,STUD88656,134,505,PAID,MONEY
8766,2022-04-28 06:10:07.945581+00:00,2024-01-10 17:28:28.945101+00:00,STUD30421,134,505,PAID,MONEY
8765,2022-04-28 02:20:29.759193+00:00,2024-01-10 17:28:28.972392+00:00,STUD98183,134,503,PAID,MONEY
8764,2022-04-27 22:29:43.198551+00:00,2024-01-10 17:28:28.992108+00:00,STUD3240,134,500,PAID,MONEY
8763,2022-04-27 20:49:33.043504+00:00,2024-01-10 17:28:29.010970+00:00,STUD28035,134,515,PAID,MONEY
8762,2022-04-27 20:43:02.969764+00:00,2024-01-10 17:28:29.033236+00:00,STUD14794,134,516,PAID,MONEY
8761,2022-04-27 20:41:10.932978+00:00,2024-01-10 17:28:29.056362+00:00,STUD1454,134,517,PAID,MONEY
8760,2022-04-27 18:06:02.725696+00:00,2024-01-10 17:28:29.077580+00:00,STUD31620,134,500,PAID,MONEY
8759,2022-04-27 18:02:14.561877+00:00,2024-01-10 17:28:29.096985+00:00,STUD80870,134,506,PAID,MONEY
8758,2022-04-27 17:49:32.723505+00:00,2024-01-10 17:28:29.117040+00:00,STUD77261,134,512,PAID,MONEY
8757,2022-04-27 17:32:37.057042+00:00,2024-01-10 17:28:29.143566+00:00,STUD54494,134,502,PAID,MONEY
8756,2022-04-27 17:26:36.030135+00:00,2024-01-10 17:28:29.168316+00:00,STUD94272,134,505,PAID,MONEY
8755,2022-04-27 17:18:15.782660+00:00,2024-01-10 17:28:29.193993+00:00,STUD95206,134,506,PAID,MONEY
8754,2022-04-27 17:06:26.054185+00:00,2024-01-10 17:28:29.222494+00:00,STUD81514,162,504,PAID,HANDIPET
8753,2022-04-27 16:50:05.665604+00:00,2024-01-10 17:28:29.241576+00:00,STUD49170,134,512,PAID,MONEY
8752,2022-04-27 16:24:04.090065+00:00,2023-02-27 16:40:09.634082+00:00,STUD73416,None,583,PAID,MONEY
8751,2022-04-27 16:20:21.498255+00:00,2024-01-10 17:28:29.266834+00:00,STUD27478,134,1002,PAID,MONEY
8750,2022-04-27 16:12:36.658957+00:00,2024-01-10 17:28:29.288901+00:00,STUD67854,134,516,PAID,MONEY
8749,2022-04-27 16:02:55.860489+00:00,2024-01-10 17:28:29.312005+00:00,STUD84885,134,1007,PAID,MONEY
8748,2022-04-27 15:57:26.063261+00:00,2024-01-10 17:28:29.330280+00:00,STUD18203,134,1069,PAID,MONEY
8747,2022-04-27 15:53:45.688324+00:00,2024-01-10 17:28:29.349295+00:00,STUD31763,134,512,PAID,MONEY
8746,2022-04-27 15:36:54.709466+00:00,2024-01-10 17:28:29.368311+00:00,STUD51402,134,503,PAID,MONEY
8745,2022-04-27 13:31:12.446348+00:00,2024-01-10 17:28:29.388601+00:00,STUD37441,134,501,PAID,MONEY
8744,2022-04-27 13:28:44.135654+00:00,2024-01-10 17:28:29.407926+00:00,STUD98178,134,536,PAID,MONEY
8743,2022-04-27 12:43:09.071676+00:00,2024-01-10 17:28:29.429869+00:00,STUD89595,134,539,PAID,MONEY
8742,2022-04-27 12:27:47.319633+00:00,2024-01-10 17:28:29.450607+00:00,STUD96790,134,511,PAID,MONEY
8741,2022-04-26 23:21:37.393706+00:00,2024-01-10 17:28:29.466959+00:00,STUD21064,134,509,PAID,MONEY
8740,2022-04-26 16:23:43.282180+00:00,2024-01-10 17:28:29.484550+00:00,STUD16759,134,569,PAID,MONEY
8739,2022-04-26 12:40:50.372315+00:00,2024-01-10 17:28:29.501159+00:00,#N/A,134,1544,PAID,MONEY
8738,2022-04-25 18:16:32.716390+00:00,2024-01-10 17:28:29.503834+00:00,#N/A,134,523,PAID,MONEY
8737,2022-04-24 19:32:43.223693+00:00,2024-01-10 17:28:29.507666+00:00,STUD47064,134,501,PAID,MONEY
8736,2022-04-24 08:25:26.507003+00:00,2024-01-10 17:28:29.530633+00:00,STUD6540,134,503,PAID,MONEY
8735,2022-04-23 17:10:09.107892+00:00,2024-01-10 17:28:29.547860+00:00,#N/A,None,502,PAID,MONEY
8734,2022-04-23 11:09:24.149153+00:00,2024-01-10 17:28:29.552047+00:00,STUD19148,134,2001,PAID,MONEY
8733,2022-04-23 09:39:17.674808+00:00,2024-01-10 17:28:29.574654+00:00,STUD89443,134,1514,PAID,MONEY
8732,2022-04-23 08:10:46.641340+00:00,2024-01-10 17:28:29.593748+00:00,STUD9805,134,522,PAID,MONEY
8731,2022-04-23 07:58:45.282424+00:00,2024-01-10 17:28:29.611048+00:00,STUD58145,134,501,PAID,MONEY
8730,2022-04-23 06:12:57.035589+00:00,2024-01-10 17:28:29.632619+00:00,STUD37703,None,0,CANCELLED,MONEY
8729,2022-04-22 20:07:45.173563+00:00,2024-01-10 17:28:29.651747+00:00,STUD64891,134,504,PAID,MONEY
8728,2022-04-22 18:13:27.009217+00:00,2024-01-10 17:28:29.672935+00:00,STUD34492,134,1887,PAID,MONEY
8727,2022-04-22 17:54:21.805134+00:00,2024-01-10 17:28:29.692167+00:00,STUD92080,134,504,PAID,MONEY
8726,2022-04-22 13:34:35.400577+00:00,2024-01-10 17:28:29.711944+00:00,STUD51398,134,530,PAID,MONEY
8725,2022-04-22 09:24:48.215552+00:00,2024-01-10 17:28:29.729852+00:00,#N/A,None,0,CANCELLED,MONEY
8724,2022-04-22 06:50:58.752648+00:00,2024-01-10 17:28:29.734236+00:00,STUD78713,134,734,PAID,MONEY
8723,2022-04-22 06:39:03.474410+00:00,2024-01-10 17:28:29.759078+00:00,STUD22724,134,504,PAID,MONEY
8722,2022-04-22 04:45:11.833339+00:00,2024-01-10 17:28:29.781909+00:00,STUD64971,134,511,PAID,MONEY
8721,2022-04-22 03:44:29.700770+00:00,2024-01-10 17:28:29.802201+00:00,STUD33040,134,516,PAID,MONEY
8720,2022-04-21 20:24:03.093599+00:00,2024-01-10 17:28:29.820824+00:00,STUD60126,134,501,PAID,MONEY
8719,2022-04-21 20:09:32.181327+00:00,2024-01-10 17:28:29.836938+00:00,#N/A,134,509,PAID,MONEY
8718,2022-04-21 19:15:35.237411+00:00,2024-01-10 17:28:29.841200+00:00,STUD73163,134,512,PAID,MONEY
8717,2022-04-21 19:15:34.933565+00:00,2024-01-10 17:28:29.864624+00:00,STUD23423,134,500,PAID,MONEY
8716,2022-04-21 19:04:34.336155+00:00,2024-01-10 17:28:29.886553+00:00,STUD28796,134,510,PAID,MONEY
8715,2022-04-21 18:45:33.163959+00:00,2024-01-10 17:28:29.908985+00:00,STUD10792,134,649,PAID,MONEY
8714,2022-04-21 18:25:09.616112+00:00,2024-01-10 17:28:29.930883+00:00,STUD25443,134,519,PAID,MONEY
8713,2022-04-21 17:42:00.203619+00:00,2024-01-10 17:28:29.955131+00:00,STUD78538,134,528,PAID,MONEY
8712,2022-04-21 17:37:24.398554+00:00,2024-01-10 17:28:29.975147+00:00,#N/A,134,1008,PAID,MONEY
8711,2022-04-21 16:06:40.365338+00:00,2024-01-10 17:28:29.979509+00:00,STUD97321,134,500,PAID,MONEY
8710,2022-04-21 16:03:20.342421+00:00,2024-01-10 17:28:30.005261+00:00,STUD72671,134,512,PAID,MONEY
8709,2022-04-21 15:59:07.700072+00:00,2024-01-10 17:28:30.025671+00:00,STUD84426,134,585,PAID,MONEY
8708,2022-04-21 15:55:04.844931+00:00,2024-01-10 17:28:30.044706+00:00,STUD6753,134,513,PAID,MONEY
8707,2022-04-21 15:38:45.281017+00:00,2024-01-10 17:28:30.069151+00:00,STUD44313,134,546,PAID,MONEY
8706,2022-04-21 15:38:29.744000+00:00,2024-01-10 17:28:30.089790+00:00,STUD73359,134,511,PAID,MONEY
8705,2022-04-21 15:18:20.015293+00:00,2024-01-10 17:28:30.109255+00:00,#N/A,134,505,PAID,MONEY
8704,2022-04-21 11:13:50.188628+00:00,2024-01-10 17:28:30.113552+00:00,STUD20737,134,802,PAID,MONEY
8703,2022-04-21 11:09:30.699382+00:00,2024-01-10 17:28:30.130205+00:00,STUD84263,134,533,PAID,MONEY
